Medicine Ball Overhead Throw Sit-up (machine)|Abs|Rectus Abdominis|Sit-ups|Position feet under support with knees bent. With two medicine balls at bottom of chute, grasp closest medicine ball with both hands.With ball in both hands, lie down onto back support while lowering medicine ball behind head. Raise torso from back support by bending waist and hips while raising ball overhead. Immediately throw ball into target and grasp other medicine ball at bottom of chute. Repeat movement.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Reclined Shoulder Press|Front Delt|Deltoid, Anterior|Lever (selectorized)|Lie on back pad facing up. Grasp lever handles to each side with overhand grip.Press lever until arms are extended. Lower and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Twisting Crunch|Obliques|Obliques|Twisting Crunches|Lie supine on mat with lower legs on bench. Place hands behind neck or head.Flex and twist waist to raise upper torso from mat to one side. Return until back of shoulders contact mat. Repeat to opposite side alternating twists.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Belt Squat|Glute|Gluteus Maximus|Cable|Place pin on lightest weight. Place belt around waist. Pull cable from pulley and attach to front of belt. Step onto platform and grasp pole. Squat or sit on platform and select desired weight. Stand with feet shoulder width or wider to each side of cable. Place both hands on pole at waist height.Squat down by bending hips back while allowing knees to bend forward slightly, keeping back straight and knees pointed same direction as feet.   Descend until thighs are just past parallel to floor. Squat up by extending knees and hips until legs are straight. Return and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Sled Kneeling Hip Flexor Stretch|Hip Flexors|Rectus Femoris|Stretch|Straddle machine and grasp handles for support. Place foot on lower platform under podium and other lower leg on padded support behind.Squeeze release grips and slide padded leg support back until mild stretch is felt. Hold stretch. Repeat with opposite side.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Smith Shoulder Press|Front Delt|Deltoid, Anterior|Smith|Sit on bench with bar positioned in front of shoulders. Grasp bar with wide overhand grip. Disengage bar by rotating bar back.Press bar upward until arms are extended overhead. Lower bar to front of shoulders and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Barbell Reverse Wrist Curl|Wrist Extensors|Wrist Extensors|Barbell|Sit and grasp bar with narrow to shoulder width overhand grip. Rest forearms on thighs with wrists just beyond knees.Raise barbell by pointing knuckles upward as high as possible. Return until knuckles are pointing downward as far as possible. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Weighted 45° Hyperextension|Low Back|Splenius|Weighted|Position thighs prone on padding. Hook heels on platform lip or under padded brace. Hold weight to chest or behind neck.Raise upper body until hips and waist are fully extended. Lower body by bending hips and waist until mild stretch is felt or torso is approximately perpendicular to legs. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Incline Shoulder Raise|Serratus|Serratus Anterior|Cable|Sit on seat and grasp stirrups to each side. Push stirrups out at 30º to 45º until arms are straight and parallel to one another.Raise shoulders toward stirrups as high as possible. Lower shoulders down and back and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Single Leg Lying Leg Press (custom - plate loaded)|Glute|Gluteus Maximus|Leg Presses|Lie supine on padded platform. Place hands on bars above head or to sides. Place one foot on platform and other foot on floor below platform.Push platform away by extending hip and knee. Return by bending leg until knee or hip is just short of complete flexion. Repeat. Continue with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Standing Shin Stretch|Shin|Tibialis Anterior|Stretch|Stand and touch wall or stationary object for balance. Grasp forefoot behind.Pull forefoot to lower back. Hold stretch. Repeat with opposite side.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Sled Shoulder Press|Front Delt|Deltoid, Anterior|Sled|Set and grasp lever handles to each side with overhand grip.Press handles upward until arms are extended overhead. Lower and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Alternating Standing Leg Curl|Hamstrings|Rectus Femoris|Lever (selectorized)|Stand in machine with lower pads behind lower legs, upper pads in front of thighs, and lever fulcrum between knees. Bend over and grasp handles for support if available.Raise left foot slightly off of floor or platform. Raise lever up with left leg, bending knee as high as possible. Return lever until knee is straight. Shift body weight to left foot and raise right foot slightly off of floor or platform. Raise lever up with right leg, bending knee as high as possible. Continue alternating movement between legs.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Single Leg Pike Bent Leg Calf Stretch|Inner Calf|Soleus|Stretch|Step forward with one front forward. Bend over and place hands on floor well in front of forward foot with arms straight. Bend rear leg and place rear foot flat on floor.Straighten rear knee slightly or lean forward slightly. Hold stretch. Repeat with opposite leg position.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Barbell Decline Bench Press|Chest|Latissimus Dorsi|Barbell|Lie supine on decline bench with feet under leg brace. Dismount barbell from rack over chest using wide oblique overhand grip.Lower weight to chest. Press bar until arms are extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Underhand Pulldown|Lats|Latissimus Dorsi|Lever (selectorized)|Grasp lever handles with underhand grip. Sit with thighs under supports.Pull down lever handles to upper chest until elbows are to sides. Return until arms and shoulders are fully extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Bar Incline Bench Press|Upper Chest|Pectoralis Major, Clavicular|Cable|Position adjustable pulley higher than intended height, but within arms reach from incline bench. Position incline bench under cable bar. Lie supine on incline bench. While lying on bench, reach over and lower each pulley into intended position so that cables are taut in lowest position with bar on chest. Grasp bar with both hands using wide oblique overhand grip.Press bar upward until arms are extended. Lower bar to upper chest or until slight stretch is felt in shoulders. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable One Arm Standing Preacher Curl|Brachialis|Brachialis|Cable|Standing behind standing preacher bench and grasp cable stirrup. Place back of arm on pad with palm up.Raise stirrup upward toward shoulder of same arm. Lower stirrup until arm is fully extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Reverse Calf Raise|Shin|Tibialis Anterior|Body Weight|Position heels on forward edge of calf block or platform. Grasp support with other hand for balance.Pull forefoot of both feet up toward body as far as possible. Return by extending feet until toes are pointed downward. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Standing Hip Extension|Glute|Gluteus Maximus|Cable|Attach ankle cuff to low pulley. With cuff on one ankle, grasp ballet bar with both hands and step back with other foot. Elbows remain straight. Attached leg is straight and foot is slightly off floor.Pull cable attachment back by extending hip. Return leg to original position. Repeat. Continue with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Alternating Seated Curl|Biceps|Biceps Brachii|Cable|Sit on seat situated between two low pulleys down to each side. Grasp stirrups in each hand, palms facing forward.Pull one stirrup up toward shoulder while keeping elbow stationary. Return until arm is fully extended. Repeat with other arm, alternating between sides.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Barbell Squat (with chains)|Quads|Quadriceps|Barbell|Stand facing barbell, racked upper chest height, with thick chains hanging to floor on each side. Position bar high on back of shoulders and grasp barbell to sides. Dismount bar from rack and stand with shoulder width stance.Squat down by bending hips back while allowing knees to bend forward, keeping back straight and knees pointed same direction as feet.   Descend until thighs are just past parallel to floor. Extend knees and hips until legs are straight. Return and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Calf Extension|Calf|Quadriceps|Lever (selectorized)|Sit on seat and position forefeet on horizontal foot bar. Grasp handles to sides and straighten knees.Push lever by extending ankles as far as possible. Return by bending ankles until calves are stretched. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
